Generation,Reward,Novelty
8,1100,3.2862482934
8,300,2.2647689671
9,500,1.6167363438
9,500,1.8607477949
9,500,1.6981341189
9,500,1.8607477949
9,500,2.0426173278
9,500,1.682710947
9,700,1.8484888449
9,500,1.8607477949
9,500,1.8623659253
9,500,1.6976086978
9,500,1.7486812001
9,500,1.8602942127
9,500,1.7477178597
9,500,1.860976579
9,500,1.8600694258
9,500,1.8602942127
9,500,1.8617858359
9,500,1.7304019212
9,500,1.8617858359
9,500,1.7141711998
9,3900,7.2211316595
9,500,1.860976579
9,500,1.8623659253
9,500,1.8617858359
9,500,1.8617858359
9,500,1.8605203376
9,500,1.8623659253
9,500,4.2289956954
9,500,1.860976579
9,500,1.8607477949
9,300,2.8256832168
9,500,1.8623659253
9,500,1.8612066843
9,500,1.6878133399
9,500,1.8617858359
9,500,1.7064409001
9,500,1.7480277237
9,500,1.7172594174
9,500,1.860976579
9,500,1.8612066843
9,500,1.8602942127
9,500,1.7486483932
9,500,1.8607477949
9,500,1.8612066843
9,500,1.8617858359
9,600,1.659898195
9,500,1.860976579
9,400,1.6867547474
9,500,1.8623659253
9,500,1.7106263349
9,400,1.7210044203
9,400,1.7408821327
9,500,1.7732091549
9,500,1.8623659253
9,500,1.860976579
9,500,1.8602942127
9,500,1.8612066843
9,500,1.7195023969
9,600,1.7127154567
9,500,3.5081432514
9,800,1.8097523802
9,500,1.8623659253
9,400,1.7408161966
9,500,1.7294600642
9,500,1.7322422714
9,500,1.695052804
9,500,1.8623659253
9,500,1.6860435233
9,400,1.7609941615
9,500,1.8623659253
9,500,1.7279184527
9,500,2.1691684405
9,800,1.7919389568
9,500,1.8605203376
9,500,1.8605203376
9,500,1.8617858359
9,500,1.735574929
9,500,1.8600694258
9,500,1.8617858359
9,500,1.8623659253
9,500,1.7298565931
9,500,1.8623659253
9,500,1.6186536348
9,500,1.8623659253
9,800,2.1846402506
9,500,1.8607477949
9,500,1.8602942127
9,500,1.730241286
9,600,1.7585143057
9,500,1.8602942127
9,500,1.8612066843
9,500,1.8600694258
9,400,13.5517942356
9,500,1.8612066843
9,400,1.7433801404
9,500,1.8607477949
9,400,1.611505455
9,500,1.8600694258
9,400,1.6939033131
9,500,1.7277393598
10,400,1.6804272765
10,500,1.5712005219
10,500,1.8366985607
10,600,2.2131220409
10,500,1.8371972984
10,500,1.8366985607
10,500,1.6181950465
10,500,1.5878161203
10,500,1.5519885584
10,500,1.836451252
10,300,3.7192362277
10,500,1.8371972984
10,500,1.836451252
10,500,1.6128417409
10,300,20.4641174367
10,500,1.7414002654
10,500,1.561724279
10,500,1.5735064544
10,400,1.7068743365
10,400,1.6852213055
10,500,1.5999777696
10,500,1.7129111368
10,500,1.8383270716
10,700,1.5643564607
10,500,1.8362053244
10,500,1.688030559
10,300,20.4641174367
10,700,1.5697867895
10,3800,6.9113515784
10,500,1.6346609163
10,500,1.8371972984
10,500,1.7780171869
10,500,1.8371972984
10,500,1.5644304722
10,600,1.5726055721
10,400,1.6003518912
10,500,1.7036587213
10,400,1.7434633194
10,500,1.8362053244
10,500,1.836451252
10,400,1.6321489772
10,700,1.5838047591
10,500,1.6602441688
10,300,1.6039563986
10,500,1.6828736977
10,500,1.6764595854
10,500,1.5933742879
10,400,1.6006726657
10,500,1.8383270716
10,600,1.4966445421
10,300,1.5290327758
10,800,1.7453085583
10,300,20.4508416568
10,500,1.8366985607
10,400,1.6583576658
10,600,1.5796081835
10,800,1.6667704727
10,500,1.6611740505
10,500,1.8369472447
10,500,1.5797962162
10,700,1.6470046387
10,600,1.5817636698
10,400,2.1412016986
10,500,1.8366985607
10,700,1.579510845
10,500,1.7127897836
10,500,1.8369472447
10,3800,6.7514761279
10,4000,6.5205044425
10,3900,6.4285075674
10,700,1.7189462794
10,500,1.8383270716
10,500,1.8383270716
10,500,1.8369472447
10,500,1.8359607839
10,1100,1.9171128685
10,600,1.5827250562
10,500,1.6373163877
10,400,1.5938911289
10,400,1.6273036296
10,300,1.6637815054
10,500,1.8359607839
10,500,1.6732968295
10,500,1.6432909953
10,800,1.6378345966
10,300,20.4906691555
10,400,1.5630422658
10,400,1.6598985551
10,500,1.6411653753
10,400,1.5856703359
10,800,2.6316535561
10,500,1.836451252
10,400,1.6305694575
10,3800,6.6394543354
10,700,1.5910241571
10,400,2.3148847195
10,500,1.8362053244
10,4000,6.8128076446
10,600,1.6540426836
10,500,1.6816377624
11,700,1.5367570442
11,700,1.5838674932
11,400,1.4727641395
11,400,2.8042057296
11,400,13.8343249946
11,3900,7.0815687854
11,3900,7.7176472351
11,3900,6.8161470548
11,300,2.1128904554
11,400,1.6077675792
11,300,2.109908573
11,500,1.6608910182
11,600,1.6683530175
11,300,1.6284144213
11,300,2.1121447264
11,300,2.1091635339
11,300,1.5609326936
11,500,1.4579562546
11,300,1.6799816183
11,500,1.7162889471
11,700,1.6311265904
11,300,2.1128904554
11,500,1.5927391993
11,300,2.1121447264
11,300,2.110653785
11,500,1.495335871
11,400,1.5342032252
11,4500,7.3905527287
11,300,2.1091635339
11,300,2.109908573
11,400,1.501369804
11,600,1.4811554128
11,700,1.6485251956
11,400,1.5031596623
11,300,2.1121447264
11,3800,6.4739138987
11,700,1.662259752
11,300,2.1091635339
11,700,1.589152881
11,400,1.477672002
11,700,1.8480626203
11,300,2.1113991695
11,200,1.5547764562
11,300,2.109908573
11,500,1.4490742268
11,800,1.6942566556
11,500,1.4960616929
11,500,1.5147043151
11,300,1.6657207839
11,300,1.5498727005
11,500,1.4741524641
11,500,1.5911482043
11,500,1.6689051681
11,500,1.4327353679
11,4000,7.0849328581
11,300,2.1136363562
11,800,1.6849596252
11,600,1.4933744249
11,500,1.5114427284
11,4100,6.5104043616
11,500,1.4908131405
11,400,1.5261558872
11,600,1.4895867266
11,400,1.532623308
11,700,1.6077781908
11,400,1.5164938476
11,600,1.5364665629
11,4100,6.8551177458
11,500,1.6589181488
11,900,1.7366929888
11,700,1.588744179
11,500,1.5147721988
11,500,1.6020864827
11,4200,7.4004400005
11,1100,1.8257835427
11,300,2.1113991695
11,4000,7.0030550965
11,400,1.5553643022
11,300,2.110653785
11,300,1.6096788009
11,400,1.5450183731
11,600,1.6300549878
11,300,2.1091635339
11,800,1.6626861769
11,400,1.5370560745
11,300,2.1121447264
11,400,1.5197519888
11,600,1.6009692748
11,500,1.4967286058
11,3800,6.2782246599
11,300,2.109908573
11,300,1.6795651678
11,800,1.6637411715
11,600,1.5027513953
11,3900,7.2995879637
11,1000,1.924479893
11,400,2.9884674523
11,600,1.6358923216
11,600,1.5798428981
